Mouse gene name,Mouse gene stable ID,Mouse homology type,Gene stable ID,Gene name
,,,ENSGALG00000007030,
Eno2,ENSMUSG00000004267,ortholog_one2one,ENSGALG00000014528,ENO2
Cfap36,ENSMUSG00000020462,ortholog_one2one,ENSGALG00000037504,CFAP36
Fbxl13,ENSMUSG00000048520,ortholog_one2many,ENSGALG00000053565,
,,,ENSGALG00000028621,5S_rRNA
,,,ENSGALG00000036286,
Ppbp,ENSMUSG00000029372,ortholog_one2one,ENSGALG00000046160,
Cdr2,ENSMUSG00000030878,ortholog_one2one,ENSGALG00000025743,CDR2
F3,ENSMUSG00000028128,ortholog_one2one,ENSGALG00000005619,F3
,,,ENSGALG00000027645,
,,,ENSGALG00000017395,
Ccdc85c,ENSMUSG00000084883,ortholog_one2one,ENSGALG00000011139,CCDC85C
Cops5,ENSMUSG00000025917,ortholog_one2one,ENSGALG00000030843,COPS5
Ogn,ENSMUSG00000021390,ortholog_one2one,ENSGALG00000026736,OGN
Snx20,ENSMUSG00000031662,ortholog_one2one,ENSGALG00000038374,SNX20
Heatr5b,ENSMUSG00000039414,ortholog_one2one,ENSGALG00000010571,HEATR5B
Lrrc23,ENSMUSG00000030125,ortholog_one2one,ENSGALG00000043468,LRRC23
Pdlim1,ENSMUSG00000055044,ortholog_one2one,ENSGALG00000005422,PDLIM1
,,,ENSGALG00000026098,IL8
Pdk3,ENSMUSG00000035232,ortholog_one2one,ENSGALG00000016323,PDK3
Omd,ENSMUSG00000048368,ortholog_one2one,ENSGALG00000026080,OMD
Polr3e,ENSMUSG00000030880,ortholog_one2one,ENSGALG00000007008,POLR3E
Msantd1,ENSMUSG00000051246,ortholog_one2one,ENSGALG00000015628,MSANTD1
Eral1,ENSMUSG00000020832,ortholog_one2one,ENSGALG00000003995,ERAL1
Ppp1r42,ENSMUSG00000025916,ortholog_one2one,ENSGALG00000034424,PPP1R42
,,,ENSGALG00000000407,
Lrrc17,ENSMUSG00000039883,ortholog_one2one,ENSGALG00000008298,LRRC17
Rgs12,ENSMUSG00000029101,ortholog_one2many,ENSGALG00000054081,
,,,ENSGALG00000011668,IL8L1
Aspn,ENSMUSG00000021388,ortholog_one2one,ENSGALG00000004722,ASPN
Slc25a39,ENSMUSG00000018677,ortholog_one2one,ENSGALG00000042894,SLC25A39
,,,ENSGALG00000005359,
Mllt10,ENSMUSG00000026743,ortholog_one2one,ENSGALG00000007928,MLLT10
Ccnk,ENSMUSG00000021258,ortholog_one2one,ENSGALG00000011138,CCNK
Rassf6,ENSMUSG00000029370,ortholog_one2one,ENSGALG00000011664,RASSF6
Tcf24,ENSMUSG00000099032,ortholog_one2one,ENSGALG00000040355,TCF24
Epb41l5,ENSMUSG00000026383,ortholog_one2one,ENSGALG00000011605,EPB41L5
Fam222b,ENSMUSG00000037750,ortholog_one2one,ENSGALG00000041939,FAM222B
Eef2k,ENSMUSG00000035064,ortholog_one2one,ENSGALG00000006982,EEF2K
Fbxl13,ENSMUSG00000048520,ortholog_one2many,ENSGALG00000045817,
Gpatch11,ENSMUSG00000050668,ortholog_one2one,ENSGALG00000010561,GPATCH11
Fry,ENSMUSG00000056602,ortholog_one2one,ENSGALG00000017075,FRY
Ecm2,ENSMUSG00000043631,ortholog_one2one,ENSGALG00000004695,ECM2
Lifr,ENSMUSG00000054263,ortholog_one2one,ENSGALG00000003733,LIFR
Rgs12,ENSMUSG00000029101,ortholog_one2many,ENSGALG00000015626,
Snord87,ENSMUSG00000093178,ortholog_one2many,ENSGALG00000028316,
Traf4,ENSMUSG00000017386,ortholog_one2one,ENSGALG00000003987,TRAF4
Snord87,ENSMUSG00000093178,ortholog_one2many,ENSGALG00000027949,
Hnrnpm,ENSMUSG00000059208,ortholog_one2one,ENSGALG00000000377,HNRNPM
Fam185a,ENSMUSG00000047221,ortholog_one2one,ENSGALG00000008301,FAM185A
Pcyt1b,ENSMUSG00000035246,ortholog_one2one,ENSGALG00000016318,PCYT1B
Adgrb3,ENSMUSG00000033569,ortholog_one2one,ENSGALG00000016176,ADGRB3
Gm5737,ENSMUSG00000109392,ortholog_one2many,ENSGALG00000006964,SDR42E2
Hgfac,ENSMUSG00000029102,ortholog_one2one,ENSGALG00000015623,HGFAC
Cenpp,ENSMUSG00000021391,ortholog_one2one,ENSGALG00000004687,CENPP
Tpi1,ENSMUSG00000023456,ortholog_one2one,ENSGALG00000014526,TPI1
,,,ENSGALG00000031863,
Fgl2,ENSMUSG00000039899,ortholog_one2one,ENSGALG00000008306,FGL2
Gm23557,ENSMUSG00000088445,ortholog_one2one,ENSGALG00000025616,
,,,ENSGALG00000050156,
,,,ENSGALG00000025446,gga-mir-1760
Sox1,ENSMUSG00000096014,ortholog_one2one,ENSGALG00000030353,SOX1
Smtnl2,ENSMUSG00000045667,ortholog_one2one,ENSGALG00000006069,SMTNL2
Thrb,ENSMUSG00000021779,ortholog_one2one,ENSGALG00000011294,THRB
Slc44a3,ENSMUSG00000039865,ortholog_one2one,ENSGALG00000005610,SLC44A3
Cyld,ENSMUSG00000036712,ortholog_one2one,ENSGALG00000003753,CYLD
Ptpru,ENSMUSG00000028909,ortholog_one2one,ENSGALG00000031440,PTPRU
Nek8,ENSMUSG00000017405,ortholog_one2one,ENSGALG00000003979,NEK8
Dok7,ENSMUSG00000044716,ortholog_one2one,ENSGALG00000015615,DOK7
Ptpn4,ENSMUSG00000026384,ortholog_one2one,ENSGALG00000011596,PTPN4
Ippk,ENSMUSG00000021385,ortholog_one2one,ENSGALG00000004684,IPPK
Eif2ak2,ENSMUSG00000024079,ortholog_one2one,ENSGALG00000010560,EIF2AK2
,,,ENSGALG00000047606,
Wdr45b,ENSMUSG00000025173,ortholog_one2one,ENSGALG00000001563,WDR45B
,,,ENSGALG00000013430,
,,,ENSGALG00000049398,
,,,ENSGALG00000042032,
Setd3,ENSMUSG00000056770,ortholog_one2one,ENSGALG00000034802,SETD3
Tuba1b,ENSMUSG00000023004,ortholog_one2one,ENSGALG00000052192,TUBA1B
,,,ENSGALG00000051023,
Ric1,ENSMUSG00000038658,ortholog_one2one,ENSGALG00000015036,RIC1
,,,ENSGALG00000017558,
Isyna1,ENSMUSG00000019139,ortholog_one2one,ENSGALG00000030344,ISYNA1
Gm5737,ENSMUSG00000109392,ortholog_one2many,ENSGALG00000026817,
Egflam,ENSMUSG00000042961,ortholog_one2one,ENSGALG00000003726,EGFLAM
Ccdc146,ENSMUSG00000064280,ortholog_one2many,ENSGALG00000008309,
,,,ENSGALG00000004676,
Alb,ENSMUSG00000029368,ortholog_one2one,ENSGALG00000035219,ALB
Usp5,ENSMUSG00000038429,ortholog_one2one,ENSGALG00000014525,USP5
,,,ENSGALG00000052043,
Tmem177,ENSMUSG00000036975,ortholog_one2one,ENSGALG00000011593,TMEM177
Timm44,ENSMUSG00000002949,ortholog_one2one,ENSGALG00000000352,TIMM44
Ccdc88a,ENSMUSG00000032740,ortholog_one2one,ENSGALG00000043587,CCDC88A
Tlcd1,ENSMUSG00000019437,ortholog_one2one,ENSGALG00000003973,TLCD1
,,,ENSGALG00000050444,
Nanp,ENSMUSG00000053916,ortholog_one2one,ENSGALG00000047977,NANP
Gdnf,ENSMUSG00000022144,ortholog_one2one,ENSGALG00000003716,GDNF
,,,ENSGALG00000026601,gga-mir-3530
Tuba1a,ENSMUSG00000072235,ortholog_one2one,ENSGALG00000037953,TUBA1A
,,,ENSGALG00000024136,
Uqcrh,ENSMUSG00000063882,ortholog_one2one,ENSGALG00000017380,UQCRHL
,,,ENSGALG00000046697,gga-mir-12258
Zfp276,ENSMUSG00000001065,ortholog_one2one,ENSGALG00000000513,ZNF276
,,,ENSGALG00000027292,gga-mir-6669
Hbs1l,ENSMUSG00000019977,ortholog_one2one,ENSGALG00000013962,HBS1L
Snord42b,ENSMUSG00000065676,ortholog_one2one,ENSGALG00000026488,SNORD42
Rcsd1,ENSMUSG00000040723,ortholog_one2one,ENSGALG00000040275,RCSD1
Trmt10b,ENSMUSG00000035601,ortholog_one2one,ENSGALG00000029118,
Dnajc1,ENSMUSG00000026740,ortholog_one2one,ENSGALG00000007914,DNAJC1
Cdca3,ENSMUSG00000023505,ortholog_one2one,ENSGALG00000014513,CDCA3
,,,ENSGALG00000025593,
Zar1l,ENSMUSG00000056586,ortholog_one2one,ENSGALG00000034265,ZAR1L
Cyp1b1,ENSMUSG00000024087,ortholog_one2one,ENSGALG00000025822,CYP1B1
Msantd3,ENSMUSG00000039693,ortholog_one2one,ENSGALG00000013403,MSANTD3
,,,ENSGALG00000029144,
Rab40b,ENSMUSG00000025170,ortholog_one2one,ENSGALG00000001545,RAB40B
,,,ENSGALG00000044151,
Tmbim4,ENSMUSG00000020225,ortholog_one2one,ENSGALG00000009879,
Vwa3a,ENSMUSG00000030889,ortholog_one2one,ENSGALG00000049654,VWA3A
Ctxn1,ENSMUSG00000048644,ortholog_one2one,ENSGALG00000000337,CTXN1
Ccdc146,ENSMUSG00000064280,ortholog_one2many,ENSGALG00000046379,
Cnn3,ENSMUSG00000053931,ortholog_one2one,ENSGALG00000005597,CNN3
Bcl11b,ENSMUSG00000048251,ortholog_one2one,ENSGALG00000031862,BCL11B
Lrpap1,ENSMUSG00000029103,ortholog_one2one,ENSGALG00000015612,LRPAP1
Rpl23a,ENSMUSG00000058546,ortholog_one2one,ENSGALG00000003966,RPL23A
Sall1,ENSMUSG00000031665,ortholog_one2one,ENSGALG00000039238,SALL1
Atrip,ENSMUSG00000025646,ortholog_one2one,ENSGALG00000004670,ATRIP
Alg14,ENSMUSG00000039887,ortholog_one2one,ENSGALG00000005583,ALG14
Sorbs1,ENSMUSG00000025006,ortholog_one2one,ENSGALG00000038722,SORBS1
,,,ENSGALG00000025682,U6
Pola1,ENSMUSG00000006678,ortholog_one2one,ENSGALG00000016312,POLA1
Phf7,ENSMUSG00000021902,ortholog_one2many,ENSGALG00000045873,
,,,ENSGALG00000053434,
Mosmo,ENSMUSG00000046096,ortholog_one2one,ENSGALG00000006933,MOSMO
Rab34,ENSMUSG00000002059,ortholog_one2one,ENSGALG00000026315,RAB34
Mecr,ENSMUSG00000028910,ortholog_one2one,ENSGALG00000032763,MECR
,,,ENSGALG00000015609,
Prorsd1,ENSMUSG00000032673,ortholog_one2one,ENSGALG00000051779,PRORSD1P
Tox3,ENSMUSG00000043668,ortholog_one2one,ENSGALG00000034649,TOX3
Commd3,ENSMUSG00000051154,ortholog_one2one,ENSGALG00000007900,COMMD3
,,,ENSGALG00000028210,
Adra2c,ENSMUSG00000045318,ortholog_one2one,ENSGALG00000015608,ADRA2C
Wdr70,ENSMUSG00000039828,ortholog_one2one,ENSGALG00000003708,WDR70
,,,ENSGALG00000017903,U6
Proca1,ENSMUSG00000044122,ortholog_one2many,ENSGALG00000030512,
Mapt,ENSMUSG00000018411,ortholog_one2one,ENSGALG00000000625,MAPT
Shisa5,ENSMUSG00000025647,ortholog_one2one,ENSGALG00000004661,SHISA5
,,,ENSGALG00000037625,FBN3
Serpinb10,ENSMUSG00000092572,ortholog_one2one,ENSGALG00000019552,SERPINB10
Rmdn2,ENSMUSG00000036368,ortholog_one2one,ENSGALG00000010554,
Srsf4,ENSMUSG00000028911,ortholog_one2one,ENSGALG00000050314,SRSF4
Arx,ENSMUSG00000035277,ortholog_one2one,ENSGALG00000042604,ARX
Naa80,ENSMUSG00000079334,ortholog_one2one,ENSGALG00000049722,NAA80
,,,ENSGALG00000042062,HMX1
Bmi1,ENSMUSG00000026739,ortholog_one2one,ENSGALG00000041267,BMI1
Brca2,ENSMUSG00000041147,ortholog_one2one,ENSGALG00000017073,BRCA2
,,,ENSGALG00000047469,
Ccp110,ENSMUSG00000033904,ortholog_one2one,ENSGALG00000006925,CCP110
Hyal3,ENSMUSG00000036091,ortholog_one2one,ENSGALG00000029000,HYAL3
Tlcd4,ENSMUSG00000028132,ortholog_one2one,ENSGALG00000005580,TMEM56
,,,ENSGALG00000015599,SOHO-1
,,,ENSGALG00000047550,
Ctdspl2,ENSMUSG00000033411,ortholog_one2one,ENSGALG00000008199,CTDSPL2
Birc5,ENSMUSG00000017716,ortholog_one2one,ENSGALG00000008713,BIRC5
U2surp,ENSMUSG00000032407,ortholog_one2one,ENSGALG00000002612,U2SURP
Lpar2,ENSMUSG00000031861,ortholog_one2one,ENSGALG00000042767,LPAR2
,,,ENSGALG00000048287,gga-mir-12240
Eif3f,ENSMUSG00000031029,ortholog_one2one,ENSGALG00000005326,EIF3F
,,,ENSGALG00000053127,
,,,ENSGALG00000046848,
Chd9,ENSMUSG00000056608,ortholog_one2one,ENSGALG00000039178,CHD9
Supt6,ENSMUSG00000002052,ortholog_one2one,ENSGALG00000000146,SUPT6H
Nup155,ENSMUSG00000022142,ortholog_one2one,ENSGALG00000003688,NUP155
Mtif2,ENSMUSG00000020459,ortholog_one2one,ENSGALG00000031265,MTIF2
Gnb3,ENSMUSG00000023439,ortholog_one2one,ENSGALG00000034438,GNB3
Oasl2,ENSMUSG00000029561,ortholog_one2many,ENSGALG00000013723,OASL
Oasl1,ENSMUSG00000041827,ortholog_one2many,ENSGALG00000013723,OASL
,,,ENSGALG00000017072,
Spag6l,ENSMUSG00000022783,ortholog_one2many,ENSGALG00000007892,SPAG6
Spag6,ENSMUSG00000037708,ortholog_one2many,ENSGALG00000007892,SPAG6
Sdf2,ENSMUSG00000002064,ortholog_one2one,ENSGALG00000037709,SDF2
Mras,ENSMUSG00000032470,ortholog_one2one,ENSGALG00000011592,MRAS
Gde1,ENSMUSG00000033917,ortholog_one2one,ENSGALG00000006916,GDE1
Hccs,ENSMUSG00000031352,ortholog_one2one,ENSGALG00000005571,HCCS
Il1rapl1,ENSMUSG00000052372,ortholog_one2one,ENSGALG00000016288,IL1RAPL1
Cers4,ENSMUSG00000008206,ortholog_one2one,ENSGALG00000043352,
Sema3b,ENSMUSG00000057969,ortholog_one2one,ENSGALG00000013722,SEMA3B
N4bp2l1,ENSMUSG00000041132,ortholog_one2one,ENSGALG00000051184,
Cdc42ep3,ENSMUSG00000036533,ortholog_one2one,ENSGALG00000010551,CDC42EP3
,,,ENSGALG00000048608,
Gsap,ENSMUSG00000039934,ortholog_one2one,ENSGALG00000008312,GSAP
Rps27a,ENSMUSG00000020460,ortholog_one2one,ENSGALG00000036790,RPS27A
Csf1r,ENSMUSG00000024621,ortholog_one2one,ENSGALG00000005725,CSF1R
,,,ENSGALG00000049126,
Slc38a3,ENSMUSG00000010064,ortholog_one2one,ENSGALG00000028871,SLC38A3
,,,ENSGALG00000030486,
Bdnf,ENSMUSG00000048482,ortholog_one2one,ENSGALG00000012163,BDNF
Ext1,ENSMUSG00000061731,ortholog_one2one,ENSGALG00000039013,EXT1
Lrrc41,ENSMUSG00000028703,ortholog_one2one,ENSGALG00000010359,LRRC41
Vps9d1,ENSMUSG00000001062,ortholog_one2one,ENSGALG00000023468,VPS9D1
,,,ENSGALG00000023036,
,,,ENSGALG00000026170,gga-mir-6667
Ahrr,ENSMUSG00000021575,ortholog_one2one,ENSGALG00000013402,AHRR
,,,ENSGALG00000040260,
Mpzl1,ENSMUSG00000026566,ortholog_one2one,ENSGALG00000015438,MPZL1
,,,ENSGALG00000028040,7SK
,,,ENSGALG00000018882,
Paqr9,ENSMUSG00000064225,ortholog_one2one,ENSGALG00000021180,PAQR9
Frmpd1,ENSMUSG00000035615,ortholog_one2many,ENSGALG00000052152,
P3h3,ENSMUSG00000023191,ortholog_one2one,ENSGALG00000014490,P3H3
,,,ENSGALG00000016524,
Nr1d2,ENSMUSG00000021775,ortholog_one2one,ENSGALG00000011291,NR1D2
Pcolce2,ENSMUSG00000015354,ortholog_one2one,ENSGALG00000002623,PCOLCE2
Ank1,ENSMUSG00000031543,ortholog_one2one,ENSGALG00000003594,ANK1
Aadat,ENSMUSG00000057228,ortholog_one2one,ENSGALG00000009655,AADAT
,,,ENSGALG00000031300,
Pym1,ENSMUSG00000064030,ortholog_one2one,ENSGALG00000046169,PYM1
Arhgef7,ENSMUSG00000031511,ortholog_one2one,ENSGALG00000031009,ARHGEF7
Pbx4,ENSMUSG00000031860,ortholog_one2one,ENSGALG00000034076,PBX4
Erc1,ENSMUSG00000030172,ortholog_one2one,ENSGALG00000012994,ERC1
,,,ENSGALG00000029653,
Rwdd3,ENSMUSG00000028133,ortholog_one2one,ENSGALG00000038421,RWDD3
,,,ENSGALG00000047422,
Lmbrd1,ENSMUSG00000073725,ortholog_one2one,ENSGALG00000016174,LMBRD1
Sgk3,ENSMUSG00000025915,ortholog_one2one,ENSGALG00000043570,SGK3
Slc39a9,ENSMUSG00000048833,ortholog_one2one,ENSGALG00000009438,SLC39A9
Gm22614,ENSMUSG00000094812,ortholog_many2many,ENSGALG00000054323,U1
Rnu1b2,ENSMUSG00000093834,ortholog_many2many,ENSGALG00000054323,U1
Rnu1b1,ENSMUSG00000095580,ortholog_many2many,ENSGALG00000054323,U1
Rnu1b6,ENSMUSG00000065773,ortholog_many2many,ENSGALG00000054323,U1
Gm24830,ENSMUSG00000095701,ortholog_many2many,ENSGALG00000054323,U1
Gm25890,ENSMUSG00000095260,ortholog_many2many,ENSGALG00000054323,U1
Gm24136,ENSMUSG00000095513,ortholog_many2many,ENSGALG00000054323,U1
Gm26232,ENSMUSG00000096838,ortholog_many2many,ENSGALG00000054323,U1
Llph,ENSMUSG00000020224,ortholog_one2one,ENSGALG00000019358,LLPH
Atraid,ENSMUSG00000013622,ortholog_one2one,ENSGALG00000050178,
Mpc2,ENSMUSG00000026568,ortholog_one2one,ENSGALG00000015437,MPC2
,,,ENSGALG00000024138,
Ndufa8,ENSMUSG00000026895,ortholog_one2one,ENSGALG00000040987,NDUFA8
Tekt1,ENSMUSG00000020799,ortholog_one2one,ENSGALG00000006064,TEKT1
2610507B11Rik,ENSMUSG00000010277,ortholog_one2one,ENSGALG00000003766,KIAA0100
N4bp2l2,ENSMUSG00000029655,ortholog_one2one,ENSGALG00000017071,
Gpr162,ENSMUSG00000038390,ortholog_one2one,ENSGALG00000022926,GPR162
Ankrd17,ENSMUSG00000055204,ortholog_one2one,ENSGALG00000011642,ANKRD17
Pip4k2a,ENSMUSG00000026737,ortholog_one2one,ENSGALG00000007877,PIP4K2A
Tpcn1,ENSMUSG00000032741,ortholog_one2one,ENSGALG00000008357,TPCN1
Anxa7,ENSMUSG00000021814,ortholog_one2one,ENSGALG00000005299,ANXA7
Tmc5,ENSMUSG00000030650,ortholog_one2one,ENSGALG00000006911,TMC5
,,,ENSGALG00000048580,
Yipf4,ENSMUSG00000024072,ortholog_one2one,ENSGALG00000010547,YIPF4
Cplane1,ENSMUSG00000039801,ortholog_one2one,ENSGALG00000003631,CPLANE1
Tmem200b,ENSMUSG00000070720,ortholog_one2one,ENSGALG00000024318,TMEM200B
,,,ENSGALG00000054532,
Kansl1,ENSMUSG00000018412,ortholog_one2one,ENSGALG00000000603,KANSL1
Vrk1,ENSMUSG00000021115,ortholog_one2one,ENSGALG00000011116,VRK1
Spag5,ENSMUSG00000002055,ortholog_one2one,ENSGALG00000048771,
,,,ENSGALG00000008337,
Ptpn12,ENSMUSG00000028771,ortholog_one2one,ENSGALG00000051957,PTPN12
Cpz,ENSMUSG00000036596,ortholog_one2one,ENSGALG00000030209,CPZ
Armc3,ENSMUSG00000037683,ortholog_one2one,ENSGALG00000007864,ARMC3
Pdgfrb,ENSMUSG00000024620,ortholog_one2one,ENSGALG00000030613,PDGFRB
Mvp,ENSMUSG00000030681,ortholog_one2one,ENSGALG00000040471,MVP
Gnai2,ENSMUSG00000032562,ortholog_one2one,ENSGALG00000035645,GNAI2
,,,ENSGALG00000019553,SERPINB10B
Aldoc,ENSMUSG00000017390,ortholog_one2one,ENSGALG00000026077,ALDOC
,,,ENSGALG00000015595,GPR78
Ptf1a,ENSMUSG00000026735,ortholog_one2one,ENSGALG00000027144,PTF1A
,,,ENSGALG00000051850,
,,,ENSGALG00000005679,CDX1
Mcm5,ENSMUSG00000005410,ortholog_one2one,ENSGALG00000012546,MCM5
Plbd2,ENSMUSG00000029598,ortholog_one2one,ENSGALG00000008319,PLBD2
,,,ENSGALG00000019554,
Pigs,ENSMUSG00000041958,ortholog_one2one,ENSGALG00000003665,PIGS
Cox18,ENSMUSG00000035505,ortholog_one2one,ENSGALG00000011626,COX18
Vcpip1,ENSMUSG00000045210,ortholog_one2one,ENSGALG00000042883,VCPIP1
Ppp3cb,ENSMUSG00000021816,ortholog_one2one,ENSGALG00000005243,PPP3CB
,,,ENSGALG00000048949,
,,,ENSGALG00000026426,
,,,ENSGALG00000026215,
Sfxn4,ENSMUSG00000063698,ortholog_one2one,ENSGALG00000009350,SFXN4
Plekhd1,ENSMUSG00000066438,ortholog_one2one,ENSGALG00000009431,PLEKHD1
,,,ENSGALG00000049044,
Slc6a7,ENSMUSG00000052026,ortholog_one2one,ENSGALG00000005672,SLC6A7
Cdc27,ENSMUSG00000020687,ortholog_one2one,ENSGALG00000000596,CDC27
Unc119,ENSMUSG00000002058,ortholog_one2one,ENSGALG00000003657,UNC119
Gyg,ENSMUSG00000019528,ortholog_one2one,ENSGALG00000035535,GYG1
,,,ENSGALG00000011577,CNTNAP5
Adamts3,ENSMUSG00000043635,ortholog_one2one,ENSGALG00000011623,ADAMTS3
Trmt44,ENSMUSG00000029097,ortholog_one2one,ENSGALG00000015594,TRMT44
Pds5b,ENSMUSG00000034021,ortholog_one2one,ENSGALG00000017070,PDS5B
Sdsl,ENSMUSG00000029596,ortholog_one2one,ENSGALG00000008317,SDSL
,,,ENSGALG00000006241,
,,,ENSGALG00000028697,GNAT1
Foxn1,ENSMUSG00000002057,ortholog_one2one,ENSGALG00000043868,FOXN1
Myl4,ENSMUSG00000061086,ortholog_one2one,ENSGALG00000000585,MYL4
Rbl2,ENSMUSG00000031666,ortholog_one2one,ENSGALG00000003663,RBL2
Gypc,ENSMUSG00000090523,ortholog_one2one,ENSGALG00000011566,GYPC
Rasd2,ENSMUSG00000034472,ortholog_one2one,ENSGALG00000012542,RASD2
Npffr2,ENSMUSG00000035528,ortholog_one2one,ENSGALG00000011616,NPFFR2
Usp54,ENSMUSG00000034235,ortholog_one2one,ENSGALG00000005232,USP54
,,,ENSGALG00000019797,
Lhx5,ENSMUSG00000029595,ortholog_one2one,ENSGALG00000008303,LHX5
Ptbp2,ENSMUSG00000028134,ortholog_one2one,ENSGALG00000005552,PTBP2
Nipbl,ENSMUSG00000022141,ortholog_one2many,ENSGALG00000003605,
Mb,ENSMUSG00000018893,ortholog_one2one,ENSGALG00000012541,MB
Cd4,ENSMUSG00000023274,ortholog_one2one,ENSGALG00000014477,CD4
Myoz1,ENSMUSG00000068697,ortholog_one2one,ENSGALG00000005226,MYOZ1
Mybl1,ENSMUSG00000025912,ortholog_one2one,ENSGALG00000033304,MYBL1
Hps3,ENSMUSG00000027615,ortholog_one2one,ENSGALG00000040089,HPS3
,,,ENSGALG00000055125,
Acox3,ENSMUSG00000029098,ortholog_one2one,ENSGALG00000015591,ACOX3
,,,ENSGALG00000025275,gga-mir-1553
Synpo2l,ENSMUSG00000039376,ortholog_one2one,ENSGALG00000005207,SYNPO2L
Gc,ENSMUSG00000035540,ortholog_one2one,ENSGALG00000011612,GC
Papola,ENSMUSG00000021111,ortholog_one2one,ENSGALG00000033099,PAPOLB
Eif3j2,ENSMUSG00000043424,ortholog_one2many,ENSGALG00000008187,EIF3J
Eif3j1,ENSMUSG00000027236,ortholog_one2many,ENSGALG00000008187,EIF3J
,,,ENSGALG00000041238,
Slc5a6,ENSMUSG00000006641,ortholog_one2one,ENSGALG00000040541,SLC5A6
Fn3krp,ENSMUSG00000039253,ortholog_one2one,ENSGALG00000028979,FN3KRP
,,,ENSGALG00000049213,
Col19a1,ENSMUSG00000026141,ortholog_one2many,ENSGALG00000043584,
,,,ENSGALG00000017953,U1
,,,ENSGALG00000025515,gga-mir-1582
Kl,ENSMUSG00000058488,ortholog_one2one,ENSGALG00000017068,KL
,,,ENSGALG00000048225,
Sema3f,ENSMUSG00000034684,ortholog_one2one,ENSGALG00000029621,SEMA3F
Serpinb8,ENSMUSG00000026315,ortholog_one2one,ENSGALG00000012866,SERPINB6
Etl4,ENSMUSG00000036617,ortholog_one2one,ENSGALG00000007766,KIAA1217
Ddx42,ENSMUSG00000020705,ortholog_one2one,ENSGALG00000000581,DDX42
,,,ENSGALG00000006106,TNFRSF6B
,,,ENSGALG00000005621,CAMK2A
Vxn,ENSMUSG00000067879,ortholog_one2one,ENSGALG00000034224,VXN
Rbfox2,ENSMUSG00000033565,ortholog_one2one,ENSGALG00000012540,RBFOX2
Tmc7,ENSMUSG00000042246,ortholog_one2one,ENSGALG00000006889,TMC7
Lag3,ENSMUSG00000030124,ortholog_one2one,ENSGALG00000044449,LAG3
Bin1,ENSMUSG00000024381,ortholog_one2one,ENSGALG00000011541,BIN1
Htra3,ENSMUSG00000029096,ortholog_one2one,ENSGALG00000034673,HTRA3
Slc1a3,ENSMUSG00000005360,ortholog_one2one,ENSGALG00000003582,SLC1A3
Adhfe1,ENSMUSG00000025911,ortholog_one2one,ENSGALG00000031860,
Ccdc47,ENSMUSG00000078622,ortholog_one2one,ENSGALG00000000564,CCDC47
,,,ENSGALG00000005181,
,,,ENSGALG00000053765,
Rbm19,ENSMUSG00000029594,ortholog_one2one,ENSGALG00000008289,RBM19
Arsi,ENSMUSG00000036412,ortholog_one2one,ENSGALG00000005616,ARSI
,,,ENSGALG00000011532,CYP27C1
Slc4a4,ENSMUSG00000060961,ortholog_one2one,ENSGALG00000031105,SLC4A4
Rrs1,ENSMUSG00000061024,ortholog_one2one,ENSGALG00000030890,RRS1
Birc6,ENSMUSG00000024073,ortholog_one2one,ENSGALG00000010541,BIRC6
Ak7,ENSMUSG00000041323,ortholog_one2one,ENSGALG00000011093,AK7
Arfrp1,ENSMUSG00000038671,ortholog_one2one,ENSGALG00000006101,ARFRP1
,,,ENSGALG00000037701,gga-mir-7456
Sh3tc1,ENSMUSG00000036553,ortholog_one2one,ENSGALG00000015568,SH3TC1
Col19a1,ENSMUSG00000026141,ortholog_one2many,ENSGALG00000054028,
Crh,ENSMUSG00000049796,ortholog_one2one,ENSGALG00000037148,CRH
,,,ENSGALG00000048143,
Susd6,ENSMUSG00000021133,ortholog_one2one,ENSGALG00000009428,SUSD6
Serpinb1b,ENSMUSG00000051029,ortholog_one2many,ENSGALG00000019555,SERPINB1
Serpinb1c,ENSMUSG00000079049,ortholog_one2many,ENSGALG00000019555,SERPINB1
Serpinb1a,ENSMUSG00000044734,ortholog_one2many,ENSGALG00000019555,SERPINB1
Dpyd,ENSMUSG00000033308,ortholog_one2one,ENSGALG00000005509,DPYD
Epb41,ENSMUSG00000028906,ortholog_one2one,ENSGALG00000001329,EPB41
Zgpat,ENSMUSG00000027582,ortholog_one2one,ENSGALG00000006092,
Fut11,ENSMUSG00000039357,ortholog_one2one,ENSGALG00000005169,FUT11
,,,ENSGALG00000047605,
,,,ENSGALG00000052301,gga-mir-12274
,,,ENSGALG00000049371,
Wrnip1,ENSMUSG00000021400,ortholog_one2one,ENSGALG00000012856,WRNIP1
Gskip,ENSMUSG00000044715,ortholog_one2one,ENSGALG00000011088,GSKIP
Chchd1,ENSMUSG00000063787,ortholog_one2one,ENSGALG00000028809,CHCHD1
Rbm5,ENSMUSG00000032580,ortholog_one2one,ENSGALG00000039288,RBM10
Ercc3,ENSMUSG00000024382,ortholog_one2one,ENSGALG00000011515,ERCC3
Stard13,ENSMUSG00000016128,ortholog_many2many,ENSGALG00000017065,
Gm42906,ENSMUSG00000107011,ortholog_many2many,ENSGALG00000017065,
,,,ENSGALG00000041659,
Abcf2,ENSMUSG00000028953,ortholog_one2one,ENSGALG00000034573,ABCF2
,,,ENSGALG00000053703,
